        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.094664000000    
      latlimit_south       30.223550000000    
      longlimit_west      -99.433501000000    
      longlimit_east      -98.892222000000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
108          -98.93307600   31.66395300  0.000000E+00 -2.628312921373E+01 -1.760675905160E+00
109          -98.93304100   31.66503100  0.000000E+00 -2.628687242009E+01 -1.808043537110E+00
110          -98.93300600   31.66610900  0.000000E+00 -2.629061466112E+01 -1.855335526990E+00
111          -98.93297200   31.66718700  0.000000E+00 -2.629435521390E+01 -1.902558657640E+00
112          -98.93293900   31.66826500  0.000000E+00 -2.629809407475E+01 -1.949712502913E+00
113          -98.93290600   31.66934300  0.000000E+00 -2.630183195832E+01 -1.996789558412E+00
114          -98.93287300   31.67042200  0.000000E+00 -2.630557230459E+01 -2.043833259080E+00
115          -98.93284100   31.67150100  0.000000E+00 -2.630931094573E+01 -2.090806377453E+00
116          -98.93280900   31.67258000  0.000000E+00 -2.631304859603E+01 -2.137701492444E+00
117          -98.93277600   31.67365900  0.000000E+00 -2.631678596918E+01 -2.184511290793E+00
118          -98.93274400   31.67473800  0.000000E+00 -2.632052162605E+01 -2.231249438900E+00
119          -98.93271100   31.67581800  0.000000E+00 -2.632426043741E+01 -2.277945087492E+00
120          -98.93267700   31.67689800  0.000000E+00 -2.632799895783E+01 -2.324554438182E+00
121          -98.93264400   31.67797800  0.000000E+00 -2.633173574933E+01 -2.371091014730E+00
122          -98.93261100   31.67905800  0.000000E+00 -2.633547152572E+01 -2.417547579014E+00
123          -98.93257700   31.68013800  0.000000E+00 -2.633920700031E+01 -2.463917006423E+00
124          -98.93254400   31.68121900  0.000000E+00 -2.634294417099E+01 -2.510255706589E+00
125          -98.93251000   31.68229900  0.000000E+00 -2.634667759733E+01 -2.556463621062E+00
126          -98.93247600   31.68337900  0.000000E+00 -2.635040999519E+01 -2.602590397416E+00
127          -98.93244200   31.68446000  0.000000E+00 -2.635414479345E+01 -2.648678560924E+00
128          -98.93240900   31.68554000  0.000000E+00 -2.635787440814E+01 -2.694648820523E+00
129          -98.93237500   31.68662100  0.000000E+00 -2.636160713167E+01 -2.740573051696E+00
130          -98.93234300   31.68770100  0.000000E+00 -2.636533395206E+01 -2.786385554820E+00
131          -98.93231100   31.68878200  0.000000E+00 -2.636906315792E+01 -2.832157933241E+00
132          -98.93227900   31.68986200  0.000000E+00 -2.637278788941E+01 -2.877804852019E+00
133          -98.93224700   31.69094200  0.000000E+00 -2.637651157299E+01 -2.923368630547E+00
134          -98.93221500   31.69202300  0.000000E+00 -2.638023763134E+01 -2.968891285526E+00
135          -98.93218200   31.69310300  0.000000E+00 -2.638395992623E+01 -3.014281490010E+00
136          -98.93214800   31.69418300  0.000000E+00 -2.638768188129E+01 -3.059581442066E+00
137          -98.93211300   31.69526400  0.000000E+00 -2.639140691634E+01 -3.104833026590E+00
138          -98.93207900   31.69634400  0.000000E+00 -2.639512675282E+01 -3.149964730298E+00
139          -98.93204500   31.69742400  0.000000E+00 -2.639884552740E+01 -3.195011995061E+00
140          -98.93201100   31.69850500  0.000000E+00 -2.640256665739E+01 -3.240016395800E+00
141          -98.93197900   31.69958500  0.000000E+00 -2.640628187081E+01 -3.284906620493E+00
142          -98.93194600   31.70066600  0.000000E+00 -2.641000014933E+01 -3.329747017844E+00
143          -98.93191500   31.70174600  0.000000E+00 -2.641371250987E+01 -3.374472791151E+00
144          -98.93188300   31.70282700  0.000000E+00 -2.641742793009E+01 -3.419148171524E+00
145          -98.93185100   31.70390800  0.000000E+00 -2.642114227587E+01 -3.463737583154E+00
146          -98.93181900   31.70498900  0.000000E+00 -2.642485554568E+01 -3.508240835259E+00
147          -98.93178600   31.70607100  0.000000E+00 -2.642857186560E+01 -3.552692888320E+00
148          -98.93175300   31.70715300  0.000000E+00 -2.643228710482E+01 -3.597058323379E+00
149          -98.93171900   31.70823400  0.000000E+00 -2.643599856684E+01 -3.641289883127E+00
150          -98.93168600   31.70931700  0.000000E+00 -2.643971505139E+01 -3.685522665187E+00
151          -98.93165300   31.71039900  0.000000E+00 -2.644342704143E+01 -3.729627256632E+00
152          -98.93162200   31.71148100  0.000000E+00 -2.644713651602E+01 -3.773656388617E+00
153          -98.93159000   31.71256400  0.000000E+00 -2.645084902606E+01 -3.817632806147E+00
154          -98.93155900   31.71364700  0.000000E+00 -2.645455973201E+01 -3.861527245697E+00
155          -98.93152700   31.71473100  0.000000E+00 -2.645827346787E+01 -3.905368418700E+00
156          -98.93149400   31.71581400  0.000000E+00 -2.646198342340E+01 -3.949075063048E+00
157          -98.93146100   31.71689800  0.000000E+00 -2.646569569052E+01 -3.992733954306E+00
158          -98.93142800   31.71798300  0.000000E+00 -2.646941026576E+01 -4.036344716951E+00
159          -98.93139400   31.71906700  0.000000E+00 -2.647312106054E+01 -4.079820833525E+00
160          -98.93136100   31.72015200  0.000000E+00 -2.647683344542E+01 -4.123254114674E+00
161          -98.93132800   31.72123700  0.000000E+00 -2.648054473426E+01 -4.166598426281E+00
162          -98.93129500   31.72232200  0.000000E+00 -2.648425492697E+01 -4.209853661585E+00
163          -98.93126200   31.72340800  0.000000E+00 -2.648796741979E+01 -4.253059631409E+00
164          -98.93123100   31.72449400  0.000000E+00 -2.649167738302E+01 -4.296187107400E+00
165          -98.93119900   31.72558000  0.000000E+00 -2.649538696384E+01 -4.339219468186E+00
166          -98.93116600   31.72666700  0.000000E+00 -2.649909955595E+01 -4.382196404684E+00
167          -98.93113400   31.72775400  0.000000E+00 -2.650281033269E+01 -4.425088838644E+00
168          -98.93110100   31.72884100  0.000000E+00 -2.650652072645E+01 -4.467885944592E+00
169          -98.93106700   31.72992800  0.000000E+00 -2.651023073803E+01 -4.510587774575E+00
170          -98.93103400   31.73101600  0.000000E+00 -2.651394232490E+01 -4.553244182937E+00
171          -98.93100000   31.73210400  0.000000E+00 -2.651765352913E+01 -4.595805106966E+00
172          -98.93096700   31.73319100  0.000000E+00 -2.652135953164E+01 -4.638241777855E+00
173          -98.93093400   31.73427900  0.000000E+00 -2.652506782492E+01 -4.680627305120E+00
174          -98.93090100   31.73536700  0.000000E+00 -2.652877502181E+01 -4.722922411560E+00
175          -98.93086800   31.73645600  0.000000E+00 -2.653248450748E+01 -4.765165964038E+00
176          -98.93083700   31.73754400  0.000000E+00 -2.653618807976E+01 -4.807290035380E+00
177          -98.93080500   31.73863200  0.000000E+00 -2.653989127579E+01 -4.849318480993E+00
178          -98.93077400   31.73972100  0.000000E+00 -2.654359604368E+01 -4.891299879262E+00
179          -98.93074200   31.74081000  0.000000E+00 -2.654730043633E+01 -4.933185535450E+00
180          -98.93070900   31.74189800  0.000000E+00 -2.655100107667E+01 -4.974937090019E+00
181          -98.93067500   31.74298700  0.000000E+00 -2.655470472590E+01 -5.016631712706E+00
182          -98.93064000   31.74407600  0.000000E+00 -2.655840800618E+01 -5.058230972210E+00
183          -98.93060600   31.74516600  0.000000E+00 -2.656211285955E+01 -5.099782636009E+00
184          -98.93057300   31.74625500  0.000000E+00 -2.656581253431E+01 -5.141210056614E+00
185          -98.93054100   31.74734400  0.000000E+00 -2.656951040897E+01 -5.182551439376E+00
186          -98.93050900   31.74843300  0.000000E+00 -2.657320720376E+01 -5.223802111587E+00
187          -98.93047700   31.74952200  0.000000E+00 -2.657690292083E+01 -5.264962107177E+00
188          -98.93044400   31.75061200  0.000000E+00 -2.658060165259E+01 -5.306064786303E+00
189          -98.93041100   31.75170100  0.000000E+00 -2.658429593956E+01 -5.347039076398E+00
190          -98.93037700   31.75279000  0.000000E+00 -2.658798987574E+01 -5.387918523603E+00
191          -98.93034400   31.75388000  0.000000E+00 -2.659168539297E+01 -5.428749564906E+00
192          -98.93031100   31.75496900  0.000000E+00 -2.659537647597E+01 -5.469452643325E+00
193          -98.93027900   31.75605700  0.000000E+00 -2.659906241026E+01 -5.510032337241E+00
194          -98.93024600   31.75714600  0.000000E+00 -2.660275137198E+01 -5.550555009926E+00
195          -98.93021300   31.75823500  0.000000E+00 -2.660643927696E+01 -5.590987577975E+00
196          -98.93017900   31.75932400  0.000000E+00 -2.661012684903E+01 -5.631326008348E+00
197          -98.93014500   31.76041300  0.000000E+00 -2.661381337090E+01 -5.671574606048E+00
198          -98.93011200   31.76150200  0.000000E+00 -2.661749812443E+01 -5.711737498615E+00
199          -98.93007800   31.76259100  0.000000E+00 -2.662118255527E+01 -5.751806687826E+00
200          -98.93004600   31.76368000  0.000000E+00 -2.662486450207E+01 -5.791794227150E+00
201          -98.93001300   31.76476900  0.000000E+00 -2.662854613296E+01 -5.831688289071E+00
202          -98.92997900   31.76585800  0.000000E+00 -2.663222745224E+01 -5.871489136489E+00
203          -98.92994400   31.76694600  0.000000E+00 -2.663590510783E+01 -5.911160495664E+00
204          -98.92990900   31.76803500  0.000000E+00 -2.663958509529E+01 -5.950779558717E+00
205          -98.92987500   31.76912400  0.000000E+00 -2.664326333787E+01 -5.990313535342E+00
206          -98.92984100   31.77021300  0.000000E+00 -2.664694056206E+01 -6.029758779214E+00
207          -98.92980800   31.77130100  0.000000E+00 -2.665061269541E+01 -6.069082828830E+00
208          -98.92977500   31.77239000  0.000000E+00 -2.665428717149E+01 -6.108354649825E+00
209          -98.92974200   31.77347900  0.000000E+00 -2.665796064079E+01 -6.147538110923E+00
210          -98.92970800   31.77456700  0.000000E+00 -2.666163048223E+01 -6.186593962454E+00
211          -98.92967400   31.77565600  0.000000E+00 -2.666530267690E+01 -6.225597941167E+00
212          -98.92963900   31.77674500  0.000000E+00 -2.666897460358E+01 -6.264510825993E+00
213          -98.92960300   31.77783300  0.000000E+00 -2.667264292056E+01 -6.303297235632E+00
214          -98.92956700   31.77892200  0.000000E+00 -2.667631360279E+01 -6.342032283335E+00
215          -98.92953200   31.78001100  0.000000E+00 -2.667998258077E+01 -6.380683571372E+00
216          -98.92949700   31.78109900  0.000000E+00 -2.668364724035E+01 -6.419212526687E+00
217          -98.92946200   31.78218800  0.000000E+00 -2.668731427619E+01 -6.457690388473E+00
218          -98.92942900   31.78327600  0.000000E+00 -2.669097555097E+01 -6.496052606941E+00
219          -98.92939500   31.78436400  0.000000E+00 -2.669463659458E+01 -6.534325570051E+00
220          -98.92936100   31.78545200  0.000000E+00 -2.669829668532E+01 -6.572512605096E+00
221          -98.92932700   31.78654000  0.000000E+00 -2.670195582838E+01 -6.610613944780E+00
222          -98.92929200   31.78762800  0.000000E+00 -2.670561475757E+01 -6.648626979633E+00
223          -98.92925600   31.78871500  0.000000E+00 -2.670927014106E+01 -6.686517199128E+00
224          -98.92922100   31.78980300  0.000000E+00 -2.671292720429E+01 -6.724360392596E+00
225          -98.92918700   31.79089100  0.000000E+00 -2.671658261261E+01 -6.762121668302E+00
226          -98.92915300   31.79197800  0.000000E+00 -2.672023376483E+01 -6.799763820808E+00
227          -98.92911900   31.79306600  0.000000E+00 -2.672388733887E+01 -6.837356539435E+00
228          -98.92908400   31.79415300  0.000000E+00 -2.672753740072E+01 -6.874828298464E+00
229          -98.92904900   31.79524100  0.000000E+00 -2.673118989509E+01 -6.912251121172E+00
230          -98.92901400   31.79632800  0.000000E+00 -2.673483816082E+01 -6.949556339109E+00
231          -98.92897700   31.79741600  0.000000E+00 -2.673849033316E+01 -6.986808295828E+00
232          -98.92894100   31.79850300  0.000000E+00 -2.674213756000E+01 -7.023945918405E+00
233          -98.92890500   31.79959100  0.000000E+00 -2.674578724119E+01 -7.061035569222E+00
234          -98.92886900   31.80067800  0.000000E+00 -2.674943272252E+01 -7.098009224116E+00
235          -98.92883500   31.80176600  0.000000E+00 -2.675307920233E+01 -7.134939680853E+00
236          -98.92880100   31.80285300  0.000000E+00 -2.675672149513E+01 -7.171754705837E+00
237          -98.92876700   31.80394000  0.000000E+00 -2.676036293645E+01 -7.208488671573E+00
238          -98.92873200   31.80502800  0.000000E+00 -2.676400759347E+01 -7.245173661197E+00
239          -98.92869600   31.80611500  0.000000E+00 -2.676764882165E+01 -7.281742607290E+00
240          -98.92866100   31.80720300  0.000000E+00 -2.677129180884E+01 -7.318267189227E+00
241          -98.92862600   31.80829100  0.000000E+00 -2.677493397079E+01 -7.354712017182E+00
242          -98.92859100   31.80937800  0.000000E+00 -2.677857199167E+01 -7.391043998339E+00
243          -98.92855700   31.81046600  0.000000E+00 -2.678221178794E+01 -7.427332162990E+00
244          -98.92852400   31.81155300  0.000000E+00 -2.678584672060E+01 -7.463509890471E+00
245          -98.92848900   31.81264000  0.000000E+00 -2.678948233150E+01 -7.499606026684E+00
246          -98.92845400   31.81372800  0.000000E+00 -2.679312047392E+01 -7.535657516300E+00
247          -98.92841800   31.81481500  0.000000E+00 -2.679675525358E+01 -7.571596879430E+00
248          -98.92838300   31.81590200  0.000000E+00 -2.680038852153E+01 -7.607460750592E+00
249          -98.92834900   31.81698900  0.000000E+00 -2.680402028387E+01 -7.643249345968E+00
250          -98.92831500   31.81807600  0.000000E+00 -2.680765128681E+01 -7.678961575408E+00
251          -98.92828200   31.81916300  0.000000E+00 -2.681128079747E+01 -7.714599093056E+00
252          -98.92824900   31.82024900  0.000000E+00 -2.681490624761E+01 -7.750128214923E+00
253          -98.92821500   31.82133600  0.000000E+00 -2.681853501816E+01 -7.785613717459E+00
254          -98.92818100   31.82242300  0.000000E+00 -2.682216306025E+01 -7.821024483512E+00
255          -98.92814700   31.82350900  0.000000E+00 -2.682578706837E+01 -7.856328426392E+00
256          -98.92811200   31.82459600  0.000000E+00 -2.682941442102E+01 -7.891590090559E+00
257          -98.92807700   31.82568300  0.000000E+00 -2.683304107021E+01 -7.926778413747E+00
258          -98.92804300   31.82676900  0.000000E+00 -2.683666296871E+01 -7.961862381300E+00
259          -98.92800900   31.82785600  0.000000E+00 -2.684028749126E+01 -7.996906136398E+00
260          -98.92797500   31.82894300  0.000000E+00 -2.684391133405E+01 -8.031877760750E+00
261          -98.92794200   31.83003000  0.000000E+00 -2.684753376000E+01 -8.066778374527E+00
262          -98.92790900   31.83111600  0.000000E+00 -2.685115221304E+01 -8.101575621033E+00
263          -98.92787700   31.83220300  0.000000E+00 -2.685477257370E+01 -8.136334634123E+00
264          -98.92784400   31.83329000  0.000000E+00 -2.685839303340E+01 -8.171022629710E+00
265          -98.92781200   31.83437800  0.000000E+00 -2.686201541446E+01 -8.205672945927E+00
266          -98.92777800   31.83546500  0.000000E+00 -2.686563535329E+01 -8.240221054656E+00
267          -98.92774600   31.83655200  0.000000E+00 -2.686925317531E+01 -8.274700926414E+00
268          -98.92771300   31.83763900  0.000000E+00 -2.687287113349E+01 -8.309111947291E+00
269          -98.92768200   31.83872500  0.000000E+00 -2.687648368465E+01 -8.343423781554E+00
270          -98.92765100   31.83981200  0.000000E+00 -2.688009894505E+01 -8.377699512785E+00
271          -98.92761900   31.84089800  0.000000E+00 -2.688371106541E+01 -8.411876508774E+00
272          -98.92758600   31.84198500  0.000000E+00 -2.688732666441E+01 -8.446018408215E+00
